DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2024/05/20 17:02:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,37,0.0,0.38,6.8,-13.72331,-47.51818
2024/05/20 17:02:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,37,0.0,0.44,11.4,-13.73026,-47.5116
2024/05/20 17:02:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,37,0.0,0.44,62.6,-13.73113,-47.5167
2024/05/20 17:26:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.44,9.2,-13.48728,-47.54672
2024/05/21 03:45:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.42,0.5,-13.50361,-47.62061
2024/05/21 03:45:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.42,0.6,-13.49794,-47.61882
2024/05/21 04:10:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.41,1.0,-13.51413,-47.63718
2024/05/21 15:52:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.43,28.7,-13.40469,-47.61387
2024/05/21 15:52:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,29.8,-13.40757,-47.61717
2024/05/21 15:52:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.43,38.5,-13.40689,-47.61063
2024/05/21 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,6.8,-13.43614,-47.61765
2024/05/21 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.43,15.2,-13.40556,-47.61091
2024/05/21 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,15.2,-13.40616,-47.61546
2024/05/21 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.43,17.5,-13.40839,-47.6127
2024/05/21 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,17.5,-13.40896,-47.61729
2024/05/21 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,38,0.0,0.44,11.7,-13.73876,-47.50637
2024/05/21 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.43,8.0,-13.41059,-47.6148
2024/05/21 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.26,6.5,-13.60102,-47.7143
2024/05/21 16:43:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,17.1,-13.41075,-47.61996
2024/05/21 16:43:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.43,6.0,-13.40584,-47.60987
2024/05/21 16:43:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.43,8.3,-13.40637,-47.61341
2024/05/21 16:43:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,8.3,-13.40691,-47.61694
2024/05/21 16:43:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.43,6.5,-13.40969,-47.61288
2024/05/21 16:43:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,6.5,-13.41022,-47.61642
2024/05/21 16:43:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,6.5,-13.43778,-47.61931
2024/05/21 16:43:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.26,4.3,-13.60109,-47.7121
2024/05/21 16:43:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.26,4.3,-13.60162,-47.71565
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.41,41.9,-13.48516,-47.56605
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.43,17.4,-13.39999,-47.6119
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,38,0.0,0.43,14.1,-13.74142,-47.5052
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,38,0.0,0.41,7.6,-13.73789,-47.50902
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,5.9,-13.43502,-47.62177
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.33,41.9,-13.48403,-47.56062
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.43,20.8,-13.40632,-47.61059
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,38,0.0,0.49,7.6,-13.73682,-47.50396
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.38,9.4,-13.48728,-47.67128
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,20.8,-13.40738,-47.6157
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,16.2,-13.40838,-47.62056
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,25.7,-13.41003,-47.61757
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,19.9,-13.41108,-47.62249
2024/05/21 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,29,0.0,0.42,16.2,-13.41478,-47.61957
2024/05/22 04:40:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.44,0.6,-13.39875,-47.61024
2024/05/22 04:40:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.44,1.2,-13.40117,-47.61917
2024/05/22 04:40:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.43,2.8,-13.40722,-47.62858
2024/05/22 05:06:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.42,1.1,-13.40374,-47.62598
2024/05/22 05:06:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.43,1.1,-13.40924,-47.62724
2024/05/22 13:06:00,TERRA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.35,15.4,-13.68035,-47.80486
2024/05/22 15:58:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.44,6.7,-13.39533,-47.60774
2024/05/22 16:24:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.44,8.0,-13.3951,-47.60774
2024/05/22 16:24:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.36,6.6,-13.68026,-47.80608
2024/05/22 16:24:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.31,4.3,-13.67274,-47.81121
2024/05/22 16:24:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.36,3.9,-13.43763,-47.27467
2024/05/22 16:24:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.44,5.8,-13.39475,-47.61114
2024/05/22 17:11:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.36,8.6,-13.43533,-47.27744
2024/05/22 17:11:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.44,8.7,-13.39523,-47.60651
2024/05/22 17:11:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.34,7.1,-13.67847,-47.80658
2024/05/22 17:11:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.36,9.9,-13.43754,-47.27698
2024/05/22 17:11:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.28,10.8,-13.51629,-47.85246
2024/05/22 17:11:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.36,9.9,-13.44239,-47.27633
2024/05/22 20:36:23,GOES-16,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.3,72.2,-13.6753,-47.8014
2024/05/22 20:46:23,GOES-16,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.3,75.5,-13.6753,-47.8014
2024/05/22 22:26:22,GOES-16,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.44,63.3,-13.4088,-47.618
2024/05/23 01:20:00,TERRA_M-M,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,5.8,-13.67168,-47.80989
2024/05/23 03:32:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,1.8,-13.67291,-47.80837
2024/05/23 03:32:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.23,2.3,-13.67604,-47.79427
2024/05/23 03:32:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.32,2.3,-13.6674,-47.80042
2024/05/23 03:32:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.3,0.8,-13.68448,-47.78894
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.2,1.7,-13.67513,-47.79345
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,2.1,-13.68585,-47.79141
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.26,0.9,-13.6785,-47.79398
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.26,0.7,-13.68307,-47.7872
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.28,2.2,-13.67453,-47.79713
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,2.2,-13.67393,-47.80082
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.47,0.8,-13.38869,-47.60866
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.32,0.8,-13.68982,-47.78828
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.3,0.8,-13.68644,-47.78774
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.35,0.7,-13.6767,-47.80505
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,1.4,-13.67332,-47.80452
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,1.4,-13.67271,-47.80825
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,2.9,-13.67211,-47.81198
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.29,2.2,-13.67115,-47.79661
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,2.2,-13.67055,-47.8003
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.47,0.8,-13.39264,-47.60556
2024/05/23 04:19:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.47,0.8,-13.38928,-47.60501
2024/05/23 04:46:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.38,1.5,-13.46013,-47.2893
2024/05/23 04:46:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.47,0.2,-13.3888,-47.60487
2024/05/23 04:46:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.47,0.2,-13.39283,-47.60554
2024/05/23 04:46:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.39,0.8,-13.45603,-47.28844
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,1.6,-13.68978,-47.78901
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.21,0.6,-13.67702,-47.79239
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,2.4,-13.67552,-47.80312
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,1.5,-13.6748,-47.80827
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.29,2.4,-13.67228,-47.797
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,2.4,-13.67154,-47.80233
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,1.5,-13.67009,-47.81275
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.32,2.0,-13.68999,-47.79119
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.3,1.4,-13.68578,-47.7883
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,0.4,-13.68538,-47.79507
2024/05/23 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,1.4,-13.68502,-47.79376
2024/05/23 05:12:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,2.9,-13.67222,-47.80616
2024/05/23 05:12:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.28,2.1,-13.67326,-47.79671
2024/05/23 05:12:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.33,2.1,-13.67273,-47.80153
2024/05/23 05:12:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.32,2.5,-13.68652,-47.7892
2024/05/23 05:12:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.32,0.7,-13.66666,-47.80019
2024/05/23 16:05:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.21,7.4,-13.68609,-47.7829
2024/05/23 16:05:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.22,7.0,-13.68639,-47.78289
2024/05/23 16:05:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.74,5.3,-13.96205,-47.46379
2024/05/23 16:05:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.47,2.2,-13.39127,-47.60325
2024/05/23 16:54:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.3,13.6,-13.50555,-47.8558
2024/05/23 16:54:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.47,5.0,-13.38864,-47.60434
2024/05/23 16:54:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.74,8.6,-13.96085,-47.46332
2024/05/23 16:54:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.74,13.5,-13.95733,-47.46397
2024/05/23 16:54:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,30,0.0,0.74,14.2,-13.95666,-47.45989
2024/05/23 17:20:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,32,0.0,0.47,2.9,-13.38806,-47.60157
2024/05/23 17:20:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,31,0.0,0.74,5.7,-13.95911,-47.46383
2024/05/24 04:27:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.16,0.4,-13.68573,-47.77932
2024/05/24 16:37:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.5,3.1,-13.38494,-47.60565
2024/05/24 17:02:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,33,0.0,0.5,4.9,-13.38488,-47.60771
2024/05/25 04:34:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,35,0.0,0.36,1.9,-13.68898,-47.87265
2024/05/25 16:16:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.48,7.6,-13.8505,-47.42154
2024/05/25 16:16:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.48,7.5,-13.85127,-47.41969
2024/05/25 16:41:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.47,9.3,-13.84211,-47.41715
2024/05/25 16:41:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.47,6.8,-13.84543,-47.41663
2024/05/25 16:41:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.47,3.0,-13.84597,-47.42018
2024/05/25 16:41:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.47,3.0,-13.8493,-47.41965
2024/05/25 16:41:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.47,4.0,-13.89785,-47.33554
2024/05/25 16:41:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.48,2.5,-13.85262,-47.41911
2024/05/25 16:41:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.47,4.1,-13.90118,-47.33502
2024/05/25 16:41:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.61,14.1,-13.83986,-47.42479
2024/05/25 17:34:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.84,15.0,-13.83802,-47.43192
2024/05/25 17:34:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.48,15.8,-13.84749,-47.43101
2024/05/25 17:34:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,42,0.0,0.47,17.1,-13.84583,-47.42019
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.31,1.1,-13.66847,-47.79126
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.37,1.2,-13.67412,-47.77932
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.3,1.6,-13.66917,-47.78711
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.27,0.5,-13.67694,-47.78422
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.31,1.2,-13.67764,-47.78002
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.57,1.1,-13.64107,-47.49957
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.14,0.7,-13.6447,-47.65286
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.59,1.1,-13.64522,-47.49621
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.53,0.5,-13.64589,-47.49219
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.37,1.1,-13.66494,-47.7906
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,0.7,-13.66707,-47.77794
2024/05/26 04:17:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.34,1.6,-13.66989,-47.78285
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.63,4.1,-13.64516,-47.49865
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.29,3.0,-13.68002,-47.7772
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.27,2.1,-13.67963,-47.78053
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.27,2.1,-13.67924,-47.78383
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,2.1,-13.67416,-47.78016
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.3,2.1,-13.67379,-47.78332
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,5.4,-13.66869,-47.77978
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.32,4.4,-13.66759,-47.7892
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.34,3.2,-13.6672,-47.79258
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.63,1.3,-13.65112,-47.49576
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.57,1.3,-13.64559,-47.495
2024/05/26 05:04:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.64,4.1,-13.64472,-47.50236
2024/05/26 12:32:00,TERRA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.35,14.9,-13.67702,-47.7725
2024/05/26 12:32:00,TERRA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.65,24.4,-13.65153,-47.50352
2024/05/26 12:32:00,TERRA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,20.4,-13.66583,-47.77043
2024/05/26 15:58:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.64,9.8,-13.6524,-47.51083
2024/05/26 15:58:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,9.3,-13.66842,-47.7734
2024/05/26 15:58:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,6.0,-13.66979,-47.77502
2024/05/26 15:58:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,10.9,-13.67526,-47.77843
2024/05/26 15:58:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.35,6.0,-13.67606,-47.77477
2024/05/26 15:58:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.65,16.3,-13.65136,-47.50133
2024/05/26 15:58:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.65,9.8,-13.65188,-47.50605
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.63,3.5,-13.65766,-47.50535
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.44,5.1,-13.69469,-47.87445
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.2,3.0,-13.68331,-47.7795
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.27,3.0,-13.68275,-47.77589
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,3.9,-13.67548,-47.77339
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,3.9,-13.67212,-47.77396
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,7.2,-13.66877,-47.77452
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.64,4.4,-13.65824,-47.50904
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.65,5.3,-13.65371,-47.5022
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.65,5.7,-13.65312,-47.49849
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.62,2.7,-13.65196,-47.49109
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.6,2.7,-13.65138,-47.4874
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.53,2.7,-13.648,-47.48796
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.17,1.6,-13.64308,-47.65471
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,19,0.0,0.56,4.6,-13.48177,-47.5191
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,18,0.0,0.55,4.6,-13.4784,-47.51967
2024/05/26 16:50:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,18,0.0,0.56,4.6,-13.47781,-47.51596
2024/05/26 17:37:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,19,0.0,0.56,8.0,-13.47776,-47.51484
2024/05/26 17:37:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,43,0.0,0.64,9.9,-13.65628,-47.50609
2024/05/26 17:37:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,23.0,-13.66983,-47.77106
2024/05/26 17:37:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,36,0.0,0.36,22.4,-13.66926,-47.76971
2024/05/28 16:11:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,38,0.0,0.44,9.1,-13.60793,-47.84103
2024/05/28 16:11:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,38,0.0,0.49,5.6,-13.6998,-47.84517
2024/05/28 16:11:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,38,0.0,0.43,7.7,-13.7156,-47.72703
